rcp,year,gcm,iam,value
rcp85,2096,surrogate_MRI-CGCM3_06,high,19.659525948027543
rcp85,2097,surrogate_MRI-CGCM3_06,high,15.54599190991966
rcp85,2098,surrogate_MRI-CGCM3_06,high,19.141604242784094
rcp85,2099,surrogate_MRI-CGCM3_06,high,18.851822532754703
rcp85,2080,CESM1-BGC,high,25.6396906901988
rcp85,2081,CESM1-BGC,high,21.077149184636227
rcp85,2082,CESM1-BGC,high,18.814137181073182
rcp85,2083,CESM1-BGC,high,26.04546812985224
rcp85,2084,CESM1-BGC,high,29.71187548515497
rcp85,2085,CESM1-BGC,high,30.763422065966367
rcp85,2086,CESM1-BGC,high,27.587176454766944
rcp85,2087,CESM1-BGC,high,33.9337552498576
rcp85,2088,CESM1-BGC,high,29.963000902534375
rcp85,2089,CESM1-BGC,high,30.040776192768824
rcp85,2090,CESM1-BGC,high,25.220263649555786
rcp85,2091,CESM1-BGC,high,28.09227590190617
rcp85,2092,CESM1-BGC,high,26.074076837386052
rcp85,2093,CESM1-BGC,high,36.18011182155313
rcp85,2094,CESM1-BGC,high,31.22188521424342
rcp85,2095,CESM1-BGC,high,33.23186144002058
rcp85,2096,CESM1-BGC,high,29.397840876112834
rcp85,2097,CESM1-BGC,high,28.51770643205642
rcp85,2098,CESM1-BGC,high,26.277417949547782
rcp85,2099,CESM1-BGC,high,26.753663910848925
rcp85,2080,inmcm4,low,7.240429385589787
rcp85,2081,inmcm4,low,13.765713076453087
rcp85,2082,inmcm4,low,10.313923368960685
rcp85,2083,inmcm4,low,12.990413405317062
rcp85,2084,inmcm4,low,10.254211472286693
rcp85,2085,inmcm4,low,13.181647136552558
rcp85,2086,inmcm4,low,10.382604503086077
rcp85,2087,inmcm4,low,13.846283664874514
rcp85,2088,inmcm4,low,24.699430678025717
rcp85,2089,inmcm4,low,18.713643039640683
rcp85,2090,inmcm4,low,25.770855280748656
rcp85,2091,inmcm4,low,13.444199692448219
rcp85,2092,inmcm4,low,8.089041131742889
rcp85,2093,inmcm4,low,20.899603580705286
rcp85,2094,inmcm4,low,15.691995358212452
rcp85,2095,inmcm4,low,14.302934908883369
rcp85,2096,inmcm4,low,22.33269299242811
rcp85,2097,inmcm4,low,11.534427298699764
rcp85,2098,inmcm4,low,17.735443168614385
rcp85,2099,inmcm4,low,30.647464084347902
rcp85,2080,surrogate_MRI-CGCM3_11,low,16.36604281456665
rcp85,2081,surrogate_MRI-CGCM3_11,low,14.926438564065023
rcp85,2082,surrogate_MRI-CGCM3_11,low,16.16229425743739
rcp85,2083,surrogate_MRI-CGCM3_11,low,18.272842844741092
rcp85,2084,surrogate_MRI-CGCM3_11,low,25.124194586180376
rcp85,2085,surrogate_MRI-CGCM3_11,low,20.71181892754736
rcp85,2086,surrogate_MRI-CGCM3_11,low,15.409236333841159
rcp85,2087,surrogate_MRI-CGCM3_11,low,16.401753595316706
rcp85,2088,surrogate_MRI-CGCM3_11,low,13.724556075721583
rcp85,2089,surrogate_MRI-CGCM3_11,low,17.3654979259764
rcp85,2090,surrogate_MRI-CGCM3_11,low,15.741453806935674
rcp85,2091,surrogate_MRI-CGCM3_11,low,11.339547577110137
rcp85,2092,surrogate_MRI-CGCM3_11,low,23.03818765067444
rcp85,2093,surrogate_MRI-CGCM3_11,low,22.73962816730447
rcp85,2094,surrogate_MRI-CGCM3_11,low,18.800259146276595
rcp85,2095,surrogate_MRI-CGCM3_11,low,22.545468381903888
rcp85,2096,surrogate_MRI-CGCM3_11,low,24.171919811898903
rcp85,2097,surrogate_MRI-CGCM3_11,low,19.22003058882626
rcp85,2098,surrogate_MRI-CGCM3_11,low,23.442223623059792
rcp85,2099,surrogate_MRI-CGCM3_11,low,23.333143561552223
rcp85,2080,MIROC5,high,34.7248795075835
rcp85,2081,MIROC5,high,33.03949254453457
rcp85,2082,MIROC5,high,32.40817660881505
rcp85,2083,MIROC5,high,31.187569553081328
rcp85,2084,MIROC5,high,34.98450912255164
rcp85,2085,MIROC5,high,35.11941738128453
rcp85,2086,MIROC5,high,40.02925376951368
rcp85,2087,MIROC5,high,32.09192226138247
rcp85,2088,MIROC5,high,32.31845699347231
rcp85,2089,MIROC5,high,40.63636622886694
rcp85,2090,MIROC5,high,36.91447125112376
rcp85,2091,MIROC5,high,29.235075367565617
rcp85,2092,MIROC5,high,31.80685477134988
rcp85,2093,MIROC5,high,46.58551028269373
rcp85,2094,MIROC5,high,33.274668456666426
rcp85,2095,MIROC5,high,39.41364217158273
rcp85,2096,MIROC5,high,41.176843729490486
rcp85,2097,MIROC5,high,35.122561751234514
rcp85,2098,MIROC5,high,41.68671421321225
rcp85,2099,MIROC5,high,37.39476364296203
rcp85,2080,surrogate_MRI-CGCM3_01,low,13.723401842890937
rcp85,2081,surrogate_MRI-CGCM3_01,low,12.26325995326672
rcp85,2082,surrogate_MRI-CGCM3_01,low,13.354174201513814
rcp85,2083,surrogate_MRI-CGCM3_01,low,15.448344045939416
rcp85,2084,surrogate_MRI-CGCM3_01,low,22.135721175188593
rcp85,2085,surrogate_MRI-CGCM3_01,low,17.577025296339603
rcp85,2086,surrogate_MRI-CGCM3_01,low,12.540124062291177
rcp85,2087,surrogate_MRI-CGCM3_01,low,13.414355418752125
rcp85,2088,surrogate_MRI-CGCM3_01,low,10.618050877732193
rcp85,2089,surrogate_MRI-CGCM3_01,low,14.257310801387524
rcp85,2090,surrogate_MRI-CGCM3_01,low,12.528663456470996
rcp85,2091,surrogate_MRI-CGCM3_01,low,8.08526243963715
rcp85,2092,surrogate_MRI-CGCM3_01,low,19.33908157197473
rcp85,2093,surrogate_MRI-CGCM3_01,low,19.023527702996358
rcp85,2094,surrogate_MRI-CGCM3_01,low,15.197866571130156
rcp85,2095,surrogate_MRI-CGCM3_01,low,18.638757612184524
rcp85,2096,surrogate_MRI-CGCM3_01,low,20.08979989753392
rcp85,2097,surrogate_MRI-CGCM3_01,low,15.034580373598647
rcp85,2098,surrogate_MRI-CGCM3_01,low,19.389015956892113
rcp85,2099,surrogate_MRI-CGCM3_01,low,19.09055181642286
rcp85,2080,NorESM1-M,low,21.617356611900203
rcp85,2081,NorESM1-M,low,27.61098338249719
rcp85,2082,NorESM1-M,low,29.967320519668633
rcp85,2083,NorESM1-M,low,25.64688616054227
rcp85,2084,NorESM1-M,low,34.7993726671053
rcp85,2085,NorESM1-M,low,43.462703394456206
rcp85,2086,NorESM1-M,low,27.550341016943193
rcp85,2087,NorESM1-M,low,36.39015145351054
rcp85,2088,NorESM1-M,low,44.562754216674314
rcp85,2089,NorESM1-M,low,35.747738771612326
rcp85,2090,NorESM1-M,low,45.42912153502272
rcp85,2091,NorESM1-M,low,40.378948180040595
rcp85,2092,NorESM1-M,low,28.59201513225196
rcp85,2093,NorESM1-M,low,32.16786424384039
rcp85,2094,NorESM1-M,low,31.1556133368458
rcp85,2095,NorESM1-M,low,35.37873061348419
rcp85,2096,NorESM1-M,low,42.48195572763009
rcp85,2097,NorESM1-M,low,34.30079934423108
rcp85,2098,NorESM1-M,low,44.70050330469369
rcp85,2099,NorESM1-M,low,49.417182759175866
rcp85,2080,GFDL-ESM2M,high,24.890840307184153
rcp85,2081,GFDL-ESM2M,high,29.044405132331065
rcp85,2082,GFDL-ESM2M,high,25.863715374494404
rcp85,2083,GFDL-ESM2M,high,26.85109812890063
rcp85,2084,GFDL-ESM2M,high,20.735477587338128
rcp85,2085,GFDL-ESM2M,high,21.94451663055536
rcp85,2086,GFDL-ESM2M,high,23.115158558150647
rcp85,2087,GFDL-ESM2M,high,23.06757661337531
rcp85,2088,GFDL-ESM2M,high,27.080718857735945
rcp85,2089,GFDL-ESM2M,high,23.921296404078348
rcp85,2090,GFDL-ESM2M,high,25.832944912619975
rcp85,2091,GFDL-ESM2M,high,21.07755624044906
rcp85,2092,GFDL-ESM2M,high,30.699713550556428
rcp85,2093,GFDL-ESM2M,high,32.107825068066404
rcp85,2094,GFDL-ESM2M,high,30.266673878620036
rcp85,2095,GFDL-ESM2M,high,26.86377678892174
rcp85,2096,GFDL-ESM2M,high,27.629897857379504
rcp85,2097,GFDL-ESM2M,high,32.847787157806586
rcp85,2098,GFDL-ESM2M,high,29.769225212819507
rcp85,2099,GFDL-ESM2M,high,28.342432324090595
rcp85,2080,MRI-CGCM3,high,19.52441260476946
rcp85,2081,MRI-CGCM3,high,18.560046404904313
rcp85,2082,MRI-CGCM3,high,19.884439072495905
rcp85,2083,MRI-CGCM3,high,21.81948161563449
rcp85,2084,MRI-CGCM3,high,27.306957832256234
rcp85,2085,MRI-CGCM3,high,24.087792349548895
rcp85,2086,MRI-CGCM3,high,18.490733672706046
rcp85,2087,MRI-CGCM3,high,20.666542724350435
rcp85,2088,MRI-CGCM3,high,17.434838677312833
rcp85,2089,MRI-CGCM3,high,20.918411427200688
rcp85,2090,MRI-CGCM3,high,19.69705135712869
rcp85,2091,MRI-CGCM3,high,15.643977560176712
rcp85,2092,MRI-CGCM3,high,26.272444552522927
rcp85,2093,MRI-CGCM3,high,26.569248948210415
rcp85,2094,MRI-CGCM3,high,22.093121577996126
rcp85,2095,MRI-CGCM3,high,26.091691924735827
rcp85,2096,MRI-CGCM3,high,27.244914898948526
rcp85,2097,MRI-CGCM3,high,23.899632162108578
rcp85,2098,MRI-CGCM3,high,26.275865222307633
rcp85,2099,MRI-CGCM3,high,26.52592435581785
rcp85,2080,inmcm4,high,6.443156483654751
rcp85,2081,inmcm4,high,12.109317749159606
rcp85,2082,inmcm4,high,9.074103356692213
rcp85,2083,inmcm4,high,11.36343311408913
rcp85,2084,inmcm4,high,9.003435198685061
rcp85,2085,inmcm4,high,11.545779330359549
rcp85,2086,inmcm4,high,9.092631790115323
rcp85,2087,inmcm4,high,12.070037641530678
rcp85,2088,inmcm4,high,21.401158996020943
rcp85,2089,inmcm4,high,16.27635900145602
rcp85,2090,inmcm4,high,22.361852353857874
rcp85,2091,inmcm4,high,11.706441068615968
rcp85,2092,inmcm4,high,7.154134331578719
rcp85,2093,inmcm4,high,18.166725807094814
rcp85,2094,inmcm4,high,13.63081843813459
rcp85,2095,inmcm4,high,12.455257984326687
rcp85,2096,inmcm4,high,19.289430102521905
rcp85,2097,inmcm4,high,10.080778066036634
rcp85,2098,inmcm4,high,15.372307109735479
rcp85,2099,inmcm4,high,26.27777986341579
rcp85,2080,surrogate_GFDL-CM3_94,low,82.62207577870956
rcp85,2081,surrogate_GFDL-CM3_94,low,66.26021443135981
rcp85,2082,surrogate_GFDL-CM3_94,low,78.96197856681512
rcp85,2083,surrogate_GFDL-CM3_94,low,78.39285149741458
rcp85,2084,surrogate_GFDL-CM3_94,low,71.70829068070601
rcp85,2085,surrogate_GFDL-CM3_94,low,86.39602798024106
rcp85,2086,surrogate_GFDL-CM3_94,low,90.4274215798807
rcp85,2087,surrogate_GFDL-CM3_94,low,81.46163593064504
rcp85,2088,surrogate_GFDL-CM3_94,low,96.82612103097524
rcp85,2089,surrogate_GFDL-CM3_94,low,89.014140142224
rcp85,2090,surrogate_GFDL-CM3_94,low,91.09969799320984
rcp85,2091,surrogate_GFDL-CM3_94,low,82.53591692884235
rcp85,2092,surrogate_GFDL-CM3_94,low,101.25451857762941
rcp85,2093,surrogate_GFDL-CM3_94,low,96.14526764812905
rcp85,2094,surrogate_GFDL-CM3_94,low,105.37717673675802
rcp85,2095,surrogate_GFDL-CM3_94,low,108.91916938972655
rcp85,2096,surrogate_GFDL-CM3_94,low,101.83159996903213
rcp85,2097,surrogate_GFDL-CM3_94,low,118.08216696464964
rcp85,2098,surrogate_GFDL-CM3_94,low,118.94871329415857
rcp85,2099,surrogate_GFDL-CM3_94,low,115.1244005833167
rcp85,2080,BNU-ESM,low,39.12378807877974
rcp85,2081,BNU-ESM,low,33.129817295430804
rcp85,2082,BNU-ESM,low,38.817706235121
rcp85,2083,BNU-ESM,low,44.56779766154458
rcp85,2084,BNU-ESM,low,33.46497094071252
rcp85,2085,BNU-ESM,low,33.57335636108633
rcp85,2086,BNU-ESM,low,42.48077658889884
rcp85,2087,BNU-ESM,low,48.24366731329954
rcp85,2088,BNU-ESM,low,43.87855410343581
rcp85,2089,BNU-ESM,low,32.67513439587827
rcp85,2090,BNU-ESM,low,39.19575056530839
rcp85,2091,BNU-ESM,low,46.42993401801484
rcp85,2092,BNU-ESM,low,42.34859241304342
rcp85,2093,BNU-ESM,low,42.82442742698476
rcp85,2094,BNU-ESM,low,42.72303706228558
rcp85,2095,BNU-ESM,low,44.50729967238309
rcp85,2096,BNU-ESM,low,46.54217790720723
rcp85,2097,BNU-ESM,low,44.11932411433387
rcp85,2098,BNU-ESM,low,42.418601342994236
rcp85,2099,BNU-ESM,low,44.43289718590563
rcp85,2080,MRI-CGCM3,low,22.361449967901404
rcp85,2081,MRI-CGCM3,low,21.18054603095201
rcp85,2082,MRI-CGCM3,low,22.696050624358996
rcp85,2083,MRI-CGCM3,low,24.970227865327374
rcp85,2084,MRI-CGCM3,low,31.33599977006324
rcp85,2085,MRI-CGCM3,low,27.588904301620648
rcp85,2086,MRI-CGCM3,low,21.038790984483967
rcp85,2087,MRI-CGCM3,low,23.556631212366277
rcp85,2088,MRI-CGCM3,low,19.855579360182666
rcp85,2089,MRI-CGCM3,low,23.873897362010485
rcp85,2090,MRI-CGCM3,low,22.529422366291538
rcp85,2091,MRI-CGCM3,low,17.808547045868682
rcp85,2092,MRI-CGCM3,low,30.181756432235574
rcp85,2093,MRI-CGCM3,low,30.595673042372173
rcp85,2094,MRI-CGCM3,low,25.377886867939743
rcp85,2095,MRI-CGCM3,low,30.088516912660463
rcp85,2096,MRI-CGCM3,low,31.45782581535445
rcp85,2097,MRI-CGCM3,low,27.52812456445869
rcp85,2098,MRI-CGCM3,low,30.353844530698865
rcp85,2099,MRI-CGCM3,low,30.705138367029555
rcp85,2080,BNU-ESM,high,34.26941012638876
rcp85,2081,BNU-ESM,high,29.136444109666606
rcp85,2082,BNU-ESM,high,34.05060011503002
rcp85,2083,BNU-ESM,high,39.0806775214704
rcp85,2084,BNU-ESM,high,29.53343871696841
rcp85,2085,BNU-ESM,high,29.5935257587701
rcp85,2086,BNU-ESM,high,37.19389210650607
rcp85,2087,BNU-ESM,high,42.26105595554962
rcp85,2088,BNU-ESM,high,38.4796125261051
rcp85,2089,BNU-ESM,high,28.738486733644976
rcp85,2090,BNU-ESM,high,34.44524189303508
rcp85,2091,BNU-ESM,high,40.58106734645443
rcp85,2092,BNU-ESM,high,37.11036005084215
rcp85,2093,BNU-ESM,high,37.54504584714592
rcp85,2094,BNU-ESM,high,37.29248561639949
rcp85,2095,BNU-ESM,high,38.86112967280655
rcp85,2096,BNU-ESM,high,40.60953790407089
rcp85,2097,BNU-ESM,high,38.532759383044414
rcp85,2098,BNU-ESM,high,36.99304158440374
rcp85,2099,BNU-ESM,high,38.63479185299328
rcp85,2080,MPI-ESM-MR,low,15.779726393054638
rcp85,2081,MPI-ESM-MR,low,18.91500413270519
rcp85,2082,MPI-ESM-MR,low,21.066990690431467
rcp85,2083,MPI-ESM-MR,low,25.228875642995536
rcp85,2084,MPI-ESM-MR,low,12.128928421794464
rcp85,2085,MPI-ESM-MR,low,17.397110129459968
rcp85,2086,MPI-ESM-MR,low,27.95991271489024
rcp85,2087,MPI-ESM-MR,low,15.135927931281184
rcp85,2088,MPI-ESM-MR,low,26.458188089296243
rcp85,2089,MPI-ESM-MR,low,23.699544383211936
rcp85,2090,MPI-ESM-MR,low,22.137889934313748
rcp85,2091,MPI-ESM-MR,low,37.686605927110875
rcp85,2092,MPI-ESM-MR,low,13.99420603497713
rcp85,2093,MPI-ESM-MR,low,26.071200984176844
rcp85,2094,MPI-ESM-MR,low,17.732031060233012
rcp85,2095,MPI-ESM-MR,low,28.851460677048518
rcp85,2096,MPI-ESM-MR,low,27.037001219099633
rcp85,2097,MPI-ESM-MR,low,33.69455469985164
rcp85,2098,MPI-ESM-MR,low,36.75857198804654
rcp85,2099,MPI-ESM-MR,low,24.104144629907616
